province,last_updated,data » date,data » change_cases,data » change_fatalities,data » change_tests,data » change_hospitalizations,data » change_criticals,data » change_recoveries,data » change_vaccinations,data » change_vaccinated,data » change_boosters_1,data » change_boosters_2,data » change_vaccines_distributed,data » total_cases,data » total_fatalities,data » total_tests,data » total_hospitalizations,data » total_criticals,data » total_recoveries,data » total_vaccinations,data » total_vaccinated,data » total_boosters_1,data » total_boosters_2,data » total_vaccines_distributed
,,2022-10-10,3089,9,5765,74,0,799,51216,1634,3406,24630,0,4243438,45286,61376978,4797,246,3802229,90871133,31599497,19298300,6504290,101586018
,,2022-10-11,1611,0,5789,12,15,913,10661,160,612,6798,0,4245049,45286,61382767,4809,261,3803142,90881794,31599657,19298912,6511088,101586018
,,2022-10-12,5330,74,7335,722,14,1943,129538,4355,9188,100451,0,4250379,45360,61390102,5531,275,3805085,91011332,31604012,19308100,6611539,101586018
,,2022-10-13,4206,83,14325,76,-7,1403,214545,4396,13425,174527,0,4254585,45443,61404427,5607,268,3806488,91225877,31608408,19321525,6786066,101586018
,,2022-10-14,2973,30,10652,-3,1,1356,63904,1370,2824,44339,0,4257558,45473,61415079,5604,269,3807844,91289781,31609778,19324349,6830405,101586018
,,2022-10-15,0,0,0,0,0,0,33627,1162,1806,29799,0,4257558,45473,61415079,5604,269,3807844,91323408,31610940,19326155,6860204,101586018
,,2022-10-16,0,0,0,0,0,0,24456,846,1314,21670,0,4257558,45473,61415079,5604,269,3807844,91347864,31611786,19327469,6881874,101586018
,,2022-10-17,2364,13,0,0,0,0,61185,1535,3732,31723,0,4259922,45486,61415079,5604,269,3807844,91409049,31613321,19331201,6913597,101586018
,,2022-10-18,5686,58,31922,165,17,4093,50291,1306,2543,36125,0,4265608,45544,61447001,5769,286,3811937,91459340,31614627,19333744,6949722,101586018
,,2022-10-19,3496,67,12048,55,3,1623,114447,2914,6727,88415,0,4269104,45611,61459049,5824,289,3813560,91573787,31617541,19340471,7038137,101586018
,,2022-10-20,3523,97,13177,-100,-3,1526,186482,3371,10187,124968,0,4272627,45708,61472226,5724,286,3815086,91760269,31620912,19350658,7163105,101586018
,,2022-10-21,3369,40,10301,79,-3,1455,121664,1943,5116,97636,0,4275996,45748,61482527,5803,283,3816541,91881933,31622855,19355774,7260741,101586018
,,2022-10-22,1896,19,9267,91,5,1467,62473,1379,3114,56765,0,4277892,45767,61491794,5894,288,3818008,91944406,31624234,19358888,7317506,101586018
,,2022-10-23,1403,9,7424,-605,3,1322,31484,827,2161,27864,0,4279295,45776,61499218,5289,291,3819330,91975890,31625061,19361049,7345370,101586018
,,2022-10-24,2828,8,5243,55,-10,973,69403,1352,4233,37868,0,4282123,45784,61504461,5344,281,3820303,92045293,31626413,19365282,7383238,101586018
,,2022-10-25,2274,31,7813,526,2,1232,58006,775,2580,44719,0,4284397,45815,61512274,5870,283,3821535,92103299,31627188,19367862,7427957,101586018
,,2022-10-26,4123,85,11398,37,2,1580,136897,3037,8954,108248,0,4288520,45900,61523672,5907,285,3823115,92240196,31630225,19376816,7536205,101586018
,,2022-10-27,3614,119,12445,-134,-22,1846,252678,4968,13692,164722,0,4292134,46019,61536117,5773,263,3824961,92492874,31635193,19390508,7700927,101586018
,,2022-10-28,2704,37,9477,60,-9,1573,75286,1288,3503,56324,0,4294838,46056,61545594,5833,254,3826534,92568160,31636481,19394011,7757251,101586018
,,2022-10-29,1570,16,9136,-40,-2,1472,52003,1014,2344,47673,0,4296408,46072,61554730,5793,252,3828006,92620163,31637495,19396355,7804924,101586018
,,2022-10-30,1349,8,6317,-534,-3,1336,28939,968,1982,25266,0,4297757,46080,61561047,5259,249,3829342,92649102,31638463,19398337,7830190,101586018
,,2022-10-31,2561,15,5260,62,4,900,63919,1382,4060,33983,0,4300318,46095,61566307,5321,253,3830242,92713021,31639845,19402397,7864173,101586018
,,2022-11-01,2019,26,7301,356,-5,1433,48594,594,1855,37510,0,4302337,46121,61573608,5677,248,3831675,92761615,31640439,19404252,7901683,101586018
,,2022-11-02,3875,64,11854,-43,-1,1811,160649,2603,10643,132883,0,4306212,46185,61585462,5634,247,3833486,92922264,31643042,19414895,8034566,101586018
,,2022-11-03,3238,112,11956,50,16,1496,243407,4585,13412,146451,0,4309450,46297,61597418,5684,263,3834982,93165671,31647627,19428307,8181017,101586018
,,2022-11-04,2285,39,9145,-56,2,1474,67781,1013,3261,50986,0,4311735,46336,61606563,5628,265,3836456,93233452,31648640,19431568,8232003,101586018
,,2022-11-05,1267,19,9034,-14,5,1378,45750,1023,2464,41367,0,4313002,46355,61615597,5614,270,3837834,93279202,31649663,19434032,8273370,101586018
,,2022-11-06,1043,5,6845,-86,-4,1342,26838,780,2101,23337,0,4314045,46360,61622442,5528,266,3839176,93306040,31650443,19436133,8296707,101586018
,,2022-11-07,2746,13,5373,-80,3,947,56877,1204,4254,30867,0,4316791,46373,61627815,5448,269,3840123,93362917,31651647,19440387,8327574,101586018
,,2022-11-08,1909,47,6930,2,-13,1481,33870,758,2331,36204,0,4318700,46420,61634745,5450,256,3841604,93396787,31652405,19442718,8363778,101586018
,,2022-11-09,3245,87,9627,6,8,1736,93740,2297,8309,90347,0,4321945,46507,61644372,5456,264,3843340,93490527,31654702,19451027,8454125,101586018
,,2022-11-10,2854,101,11009,-8,2,1494,199873,3933,13325,134618,0,4324799,46608,61655381,5448,266,3844834,93690400,31658635,19464352,8588743,101586018
,,2022-11-11,1723,34,8635,-169,-3,1432,43407,1030,3310,48375,0,4326522,46642,61664016,5279,263,3846266,93733807,31659665,19467662,8637118,101586018
,,2022-11-12,876,14,8534,-117,-2,1330,37015,824,2200,33153,0,4327398,46656,61672550,5162,261,3847596,93770822,31660489,19469862,8670271,101586018
,,2022-11-13,631,1,5973,-33,7,1073,24703,798,2236,21048,0,4328029,46657,61678523,5129,268,3848669,93795525,31661287,19472098,8691319,101586018
,,2022-11-14,2207,13,5575,-16,-9,770,11302,1166,4395,29008,0,4330236,46670,61684098,5113,259,3849439,93806827,31662453,19476493,8720327,101586018
,,2022-11-15,1480,29,5969,-62,-12,1160,164424,771,2541,36585,0,4331716,46699,61690067,5051,247,3850599,93971251,31663224,19479034,8756912,101586018
,,2022-11-16,3323,126,8972,44,8,1420,118224,2499,9588,92142,0,4335039,46825,61699039,5095,255,3852019,94089475,31665723,19488622,8849054,101586018
,,2022-11-17,2239,88,9016,-32,-11,1268,154518,3234,11152,82473,0,4337278,46913,61708055,5063,244,3853287,94243993,31668957,19499774,8931527,101586018
,,2022-11-18,1623,32,8347,-34,11,1191,104596,1876,6181,83161,0,2754491,32277,42747429,3043,169,2586664,59513482,19562887,12346639,6397543,61647250
,,2022-11-19,1155,19,7338,-47,4,1277,0,0,0,0,0,1513503,15127,26021195,1338,130,1488812,36957106,12342989,7683609,4103482,38554461
,,2022-11-20,701,8,6093,-394,-2,960,63059,2020,5523,53512,0,1514204,15135,26027288,944,128,1489772,37020165,12345009,7689132,4156994,38554461
,,2022-11-21,2211,9,4471,9,2,677,60877,1277,5728,33091,0,2758558,32313,42765331,2611,173,2589578,59637418,19566184,12357890,6484146,61647250
,,2022-11-22,1411,26,5557,406,-2,823,43546,694,2479,31993,0,2759969,32339,42770888,3017,171,2590401,59680964,19566878,12360369,6516139,61647250
,,2022-11-23,3516,65,9640,-66,9,1074,100400,2542,9232,75890,0,3380167,37541,49694110,4092,220,3115154,69433476,23006109,14151070,7388042,73926349
,,2022-11-24,2382,54,8284,-34,2,951,185151,4773,14253,107625,0,3923605,44458,56739171,4677,253,3553406,86250192,28532475,17700286,9099097,91167477
,,2022-11-25,1761,27,8039,87,11,800,55264,1389,3639,38594,0,2765785,32410,42796851,3038,182,2593226,59846672,19570584,12370968,6632717,61647250
,,2022-11-26,688,17,6785,-29,-11,726,30704,1423,2760,25397,0,1518273,15208,26070064,1202,125,1494823,37184355,12350247,7700887,4299353,38554461
,,2022-11-27,629,7,5968,-259,3,651,19193,966,2079,15467,0,1518902,15215,26076032,943,128,1495474,37203548,12351213,7702966,4314820,38554461
,,2022-11-28,424,0,5150,-8,-1,537,55603,1329,5258,29821,0,2767526,32434,42814754,2742,173,2595140,59952172,19574302,12381065,6703402,61647250
,,2022-11-29,441,7,5784,331,-5,637,35538,779,2260,25504,0,2767967,32441,42820538,3073,168,2595777,59987710,19575081,12383325,6728906,61647250
,,2022-11-30,2148,66,9237,43,9,897,85284,2452,8120,63043,0,3388145,37684,49743357,4223,217,3120353,69770923,23015645,14178706,7625308,73926349
,,2022-12-01,6707,66,8538,43,-8,798,150508,4393,25397,72806,0,3936403,44648,56788672,4885,251,3558452,86682286,28545206,17749799,9369729,91167477
,,2022-12-02,3182,27,7908,-16,-8,5237,43938,1070,3214,30358,0,2778689,32561,42846221,3173,155,2602709,60133176,19578405,12405767,6817051,61647250
,,2022-12-03,733,16,6663,-34,8,54,0,0,0,0,0,1524410,15301,26119312,1177,119,1503634,37317694,12354908,7723830,4401146,38554461
,,2022-12-04,586,19,6205,-330,-2,32,41316,1543,3730,34741,0,1524996,15320,26125517,847,117,1503666,37359010,12356451,7727560,4435887,38554461
,,2022-12-05,2797,34,4450,52,0,32,49298,1054,5002,25347,0,2782805,32630,42863539,2861,161,2602827,60223790,19581002,12414499,6877139,61647250
,,2022-12-06,1816,36,6576,309,7,31,11268,117,700,4811,0,2784621,32666,42870115,3170,168,2602858,60235058,19581119,12415199,6881950,61647250
,,2022-12-07,2848,52,0,-20,-10,0,90324,2652,8234,69187,0,3406814,37934,49783697,4227,204,3126537,70060033,23023233,14215779,7813607,73926349
,,2022-12-08,1849,49,0,48,3,0,97883,5204,8711,40942,0,3950214,44881,56820474,4894,249,3563838,87016313,28556846,17779390,9575115,91167477
,,2022-12-09,1080,16,0,0,-2,0,20294,249,1530,8466,0,1262542,17345,16733572,1981,51,1099129,22923669,7225122,4690764,2463682,23092789
,,2022-12-12,2502,21,0,0,0,0,39308,932,3985,17245,0,1265044,17366,16733572,1981,51,1099129,22962977,7226054,4694749,2480927,23092789
,,2022-12-16,9142,110,74971,40,-5,10263,170689,5855,13114,146184,0,1535260,15464,26211514,1251,110,1513992,37582716,12363793,7744670,4628083,38554461
,,2022-12-17,756,6,7248,-55,6,33,0,0,0,0,0,1536016,15470,26218762,1196,116,1514025,37582716,12363793,7744670,4628083,38554461
,,2022-12-18,846,6,6093,-247,-1,48,32414,1529,2664,26880,0,1536862,15476,26224855,949,115,1514073,37615130,12365322,7747334,4654963,38554461
,,2022-12-19,8500,83,5264,14,19,18,105840,1774,8581,45091,0,2810406,32925,42963691,2944,185,2613220,60683947,19593150,12450664,7180981,61647250
,,2022-12-20,2103,34,6199,376,-2,25,26442,741,1798,17969,0,2812509,32959,42969890,3320,183,2613245,60710389,19593891,12452462,7198950,61647250
,,2022-12-21,3392,105,0,-82,-5,0,88103,2984,9217,66239,0,3436376,38326,49883472,4280,216,3136924,70561360,23037501,14257952,8149714,73926349
,,2022-12-22,2371,87,0,-22,-9,0,140642,6107,14466,69454,0,3980906,45349,56920249,4918,250,3574225,87640045,28577017,17834745,9972643,91167477
,,2022-12-23,5354,69,32265,-65,-22,5537,28337,1001,2915,17705,0,2820475,33051,43002155,3278,159,2618782,60802381,19596802,12460647,7258798,61647250
,,2022-12-24,545,1,4228,-488,-3,11,6092,302,753,4681,0,1543300,15537,26272811,671,101,1519664,37697262,12368621,7754780,4722881,38554461
,,2022-12-25,430,0,3447,-136,-5,7,2911,187,500,2017,0,1543730,15537,26276258,535,96,1519671,37700173,12368808,7755280,4724898,38554461
,,2022-12-26,2190,11,3866,66,10,8,4356,189,441,1814,0,2823640,33063,43013696,2720,161,2618808,60815740,19597480,12462341,7267310,61647250
,,2022-12-27,1455,3,5309,113,9,7,2583,68,374,1820,0,2825095,33066,43019005,2833,170,2618815,60818323,19597548,12462715,7269130,61647250
,,2022-12-28,952,16,0,0,0,0,12882,298,1455,8450,0,3448475,38433,49932587,3743,203,3142494,70649910,23040620,14267224,8207044,73926349
,,2022-12-29,1720,72,0,-85,6,0,20234,826,2312,12954,0,3993552,45521,56969364,4323,245,3579795,87717440,28579888,17843495,10022084,91167477
,,2022-12-30,4099,77,15304,567,22,6476,23357,1100,2674,15056,0,2831254,33185,43034309,3340,194,2625291,60874796,19599772,12469156,7305590,61647250
,,2022-12-31,1332,2,9104,95,5,69,11489,445,1375,9093,0,1549124,15606,26309841,1351,135,1526231,37752658,12370984,7761552,4766047,38554461
,,2023-01-01,994,2,5819,-435,-4,43,4112,249,576,3030,0,1550118,15608,26315660,916,131,1526274,37756770,12371233,7762128,4769077,38554461
,,2023-01-02,2552,12,4209,-233,-1,24,4589,147,446,1847,0,2836132,33201,43053441,2767,194,2625427,60894986,19600613,12471553,7319560,61647250
,,2023-01-03,1416,3,4797,160,12,10,9048,213,984,7186,0,2837548,33204,43058238,2927,206,2625437,60904034,19600826,12472537,7326746,61647250
,,2023-01-04,1171,6,0,0,0,0,15334,705,1622,12223,0,3461147,38561,49971820,3837,239,3149116,70738073,23044305,14277213,8268433,73926349
,,2023-01-05,2465,104,0,58,-17,0,57733,3234,7362,24366,0,4007581,45727,57008597,4535,262,3586417,87843102,28585981,17858534,10094885,91167477
,,2023-01-06,4747,115,24955,655,11,5876,25510,1062,2689,15863,0,2844683,33339,43083193,3633,210,2631313,60958018,19602938,12478141,7359293,61647250
,,2023-01-07,1268,1,7743,-14,-9,75,39012,1743,4340,30938,0,1556580,15712,26357364,1466,143,1532259,37836982,12374730,7771020,4832752,38554461
,,2023-01-08,933,1,6333,-375,-2,39,11746,625,1612,8853,0,1557513,15713,26363697,1091,141,1532298,37848728,12375355,7772632,4841605,38554461
,,2023-01-09,2531,21,4850,60,7,14,19459,830,2001,8875,0,2849415,33362,43102119,3304,206,2631441,61028235,19606136,12486094,7407959,61647250
,,2023-01-10,1779,22,5915,401,-11,28,17340,784,1332,12147,0,2851194,33384,43108034,3705,195,2631469,61045575,19606920,12487426,7420106,61647250
,,2023-01-11,3390,98,0,-74,-7,0,96277,3218,9349,76429,0,3477012,38833,50021616,4541,221,3155148,70960557,23052912,14299829,8425999,73926349
,,2023-01-12,1415,80,0,-123,-4,0,53730,2721,5110,28656,0,4023644,46065,57058393,5065,247,3592449,88106176,28596964,17884967,10276646,91167477
,,2023-01-13,3397,87,22726,-139,-10,7149,23429,902,1700,15032,0,2856045,33492,43130760,3455,176,2638618,61113010,19609473,12492251,7464905,61647250
,,2023-01-14,907,1,6661,-59,-5,58,13802,597,1129,11446,0,1562813,15794,26403849,1407,122,1539547,37928242,12378944,7779088,4907259,38554461
,,2023-01-15,560,4,5032,-49,-1,15,9403,546,1080,7246,0,1563373,15798,26408881,1358,121,1539562,37937645,12379490,7780168,4914505,38554461
,,2023-01-16,1907,10,4286,23,-3,14,17583,753,1628,7000,0,2859419,33507,43146739,3370,167,2638705,61153798,19611369,12496088,7490597,61647250
,,2023-01-17,1379,19,5362,-93,4,15,13099,458,967,9180,0,2860798,33526,43152101,3277,171,2638720,61166897,19611827,12497055,7499777,61647250
,,2023-01-18,1456,31,0,-60,-6,0,36386,1513,3469,29930,0,3487374,39000,50065683,4095,196,3162399,71095333,23058543,14311314,8520040,73926349
,,2023-01-19,1135,61,0,-74,-12,0,41751,2901,4333,22045,0,4034385,46278,57102460,4614,214,3599700,88261629,28604634,17899273,10378525,91167477
,,2023-01-20,2623,67,21859,-170,-14,6341,26071,891,1647,12351,0,2864622,33612,43173960,3029,149,2645061,61215095,19613737,12500434,7530446,61647250
,,2023-01-21,721,3,5825,10,0,37,11990,610,1022,9816,0,1567935,15872,26446213,1277,105,1545969,37995971,12382176,7785042,4962534,38554461
,,2023-01-22,653,2,5320,-127,-1,28,7626,428,792,6013,0,1568588,15874,26451533,1150,104,1545997,38003597,12382604,7785834,4968547,38554461
,,2023-01-23,2154,19,4118,9,-2,14,13044,712,1056,5520,0,2868150,33636,43189223,2921,146,2645140,61247755,19615487,12503304,7551795,61647250
,,2023-01-24,1192,20,5342,52,-4,17,11182,402,794,8064,0,2869342,33656,43194565,2973,142,2645157,61258937,19615889,12504098,7559859,61647250
,,2023-01-25,1169,14,0,-101,-3,0,20488,910,2051,14762,0,1926704,23266,23647154,2466,63,1622808,33180634,10679892,6532725,3606735,35371888
,,2023-01-26,913,73,0,-97,6,0,22618,2275,2765,8287,0,2474055,30602,30683931,2928,91,2060109,50358528,16227777,10122617,5464261,52613016
,,2023-01-27,2784,70,19996,-162,-9,5124,31439,-151590,-85758,435075,0,2873154,33764,43214561,2731,131,2650281,61296769,19464518,12418702,7996542,61647250
,,2023-01-28,797,3,6400,-17,-8,47,9237,325,666,7944,0,1572917,15935,26487389,1145,96,1551199,38054158,12231747,7701481,5421438,38554461
,,2023-01-29,633,0,5128,-3,5,24,5911,337,675,4660,0,1573550,15935,26492517,1142,101,1551223,38060069,12232084,7702156,5426098,38554461
,,2023-01-30,1527,6,3774,22,2,16,9091,559,750,3203,0,2876111,33773,43229863,2733,130,2650368,61321008,19465739,12420793,8012349,61647250
,,2023-01-31,1210,13,5749,-70,-1,17,7173,173,510,5389,0,2877321,33786,43235612,2663,129,2650385,61328181,19465912,12421303,8017738,61647250
,,2023-02-01,1172,29,0,-86,-1,0,24015,1191,2349,17855,0,3505087,39280,50149194,3355,157,3174064,71286947,22914097,14238897,9060816,73926349
,,2023-02-02,844,50,0,-61,0,0,23942,2466,2668,11246,0,4052777,46647,57185971,3813,184,3611365,88485456,28464323,17831260,10928710,91167477
,,2023-02-03,2901,69,20794,-94,-10,4887,2565,99,134,525,0,2881352,33868,43256406,2522,121,2655272,61348722,19466649,12422744,8030566,61647250
,,2023-02-04,680,2,5747,1,-9,27,0,0,0,0,0,1577744,16004,26528581,1115,88,1556170,38080914,12232782,7703699,5443899,38554461
,,2023-02-05,525,0,4773,-110,5,31,0,0,0,0,0,1578269,16004,26533354,1005,93,1556201,38080914,12232782,7703699,5443899,38554461
,,2023-02-06,487,1,4053,20,6,26,3629,296,337,823,0,2883044,33871,43270979,2433,123,2655356,61352351,19466945,12423081,8031389,61647250
,,2023-02-07,2289,23,5331,-2,4,21,1133,38,86,222,0,2885333,33894,43276310,2431,127,2655377,61353484,19466983,12423167,8031611,61647250
,,2023-02-08,1155,28,0,-4,-1,0,13822,830,1427,9765,0,1934301,23402,23647154,2068,54,1622808,33235534,10682884,6537842,3633866,35371888
,,2023-02-09,904,38,0,-23,-3,0,12724,1811,1531,4061,0,2482347,30802,30683931,2540,79,2060109,50438415,16234615,10131076,5500207,52613016
,,2023-02-10,2897,53,20525,-65,0,4757,47564,-2854,-728,53127,0,2889449,33956,43296835,2374,124,2660134,61405011,19464284,12422686,8085473,61647250
,,2023-02-11,687,1,5792,2,-3,28,5980,213,407,5220,0,1582417,16047,26569055,1030,97,1561033,38132391,12230054,7703223,5501869,38554461
,,2023-02-12,514,0,4489,-34,-10,15,4060,311,376,3183,0,1582931,16047,26573544,996,87,1561048,38136451,12230365,7703599,5505052,38554461
,,2023-02-13,1707,6,3810,-25,8,12,5412,453,448,2065,0,2892357,33963,43310926,2317,119,2660189,61420463,19465261,12423917,8095941,61647250
,,2023-02-14,1180,9,4810,43,9,18,4724,180,341,3491,0,2893537,33972,43315736,2360,128,2660207,61425187,19465441,12424258,8099432,61647250
,,2023-02-15,999,33,0,-52,-5,0,15449,1013,1467,11504,0,3522263,39515,50229318,2991,145,3183886,71401787,22915079,14243981,9156744,73926349
,,2023-02-16,905,30,0,-2,-9,0,17612,2235,1882,7389,0,4070607,46940,57266095,3468,166,3621187,88620130,28468948,17838968,11030085,91167477
,,2023-02-17,2608,66,20488,-42,-6,4365,8825,-847,-682,10057,0,2897284,34057,43336224,2320,121,2664572,61446110,19465202,12424417,8117671,61647250
,,2023-02-18,661,1,6148,-30,-2,37,5064,286,474,4074,0,1586735,16110,26608800,971,86,1565480,38162764,12230352,7704326,5531063,38554461
,,2023-02-19,533,2,4871,-100,5,14,3320,242,370,2570,0,1587268,16112,26613671,871,91,1565494,38166084,12230594,7704696,5533633,38554461
,,2023-02-20,1586,11,3552,57,2,12,4098,372,363,1651,0,2900064,34071,43350795,2247,126,2664635,61458592,19466102,12425624,8125966,61647250
,,2023-02-21,994,11,3630,-33,13,8,2138,49,175,914,0,2901058,34082,43354425,2214,139,2664643,61460730,19466151,12425799,8126880,61647250
,,2023-02-22,974,25,0,-14,-4,0,13378,723,1255,9295,0,3530182,39643,50268007,2822,154,3188322,71445083,22916246,14246419,9189453,73926349
,,2023-02-23,855,41,0,58,5,0,15448,2067,1729,6142,0,4078818,47097,57304784,3364,179,3625623,88672401,28471840,17842652,11064788,91167477
,,2023-02-24,2531,53,19786,81,-10,4344,6658,-924,-822,8263,0,2904639,34146,43374211,2339,131,2668987,61479485,19465772,12425892,8142173,61647250
,,2023-02-25,620,2,5574,-5,-2,15,4937,523,372,3839,0,1590734,16163,26646213,1023,101,1569873,38186195,12230613,7705093,5553937,38554461
,,2023-02-26,468,0,4423,-62,6,24,3443,678,377,2241,0,1591202,16163,26650636,961,107,1569897,38189638,12231291,7705470,5556178,38554461
,,2023-02-27,1544,8,3658,30,7,10,4791,321,324,1359,0,2907271,34156,43387866,2302,142,2669036,61492656,19467294,12426965,8149612,61647250
,,2023-02-28,1047,4,5113,-15,2,16,4182,195,301,2349,0,2908318,34160,43392979,2287,144,2669052,61496838,19467489,12427266,8151961,61647250
,,2023-03-01,989,50,0,-23,-5,0,13382,1088,1268,8214,0,3537879,39766,50306561,2839,155,3192731,71488549,22918428,14248711,9219189,73926349
,,2023-03-02,965,35,0,44,2,0,14560,1957,1458,5883,0,4086982,47249,57343338,3414,179,3630032,88724354,28475678,17845930,11096936,91167477
,,2023-03-03,2401,64,19355,40,-2,3886,8663,-633,-640,8723,0,2911892,34237,43412334,2372,143,2672938,61518771,19467862,12427416,8167448,61647250
,,2023-03-04,583,2,6241,-27,-7,36,4904,574,301,3872,0,1594680,16217,26685003,1019,102,1573845,38212519,12232295,7705988,5577938,38554461
,,2023-03-05,391,0,4198,-118,-9,22,2527,405,217,1835,0,1595071,16217,26689201,901,93,1573867,38215046,12232700,7706205,5579773,38554461
,,2023-03-06,1356,8,3657,72,-1,16,4849,199,260,1386,0,2914222,34247,43426430,2299,126,2673012,61531051,19469040,12428194,8174541,61647250
,,2023-03-07,1063,12,4871,13,-10,12,4790,196,262,2853,0,2915285,34259,43431301,2312,116,2673024,61535841,19469236,12428456,8177394,61647250
,,2023-03-08,835,29,0,-11,2,0,14312,1040,1238,9301,0,3545067,39890,50344883,2855,133,3196703,71535452,22920743,14250744,9250805,73926349
,,2023-03-09,791,38,0,-39,5,0,18748,1935,1619,7018,0,4094402,47402,57381660,3344,157,3634004,88783147,28479394,17849187,11131924,91167477
,,2023-03-10,2300,64,18635,-77,7,3834,9236,-3089,-2472,15051,0,2918544,34339,43449936,2253,129,2676858,61559069,19467105,12426723,8199749,61647250
,,2023-03-11,558,0,5467,-3,4,33,4007,109,231,3575,0,1598359,16260,26721831,934,106,1577762,38237750,12230691,7704729,5608755,38554461
,,2023-03-12,412,0,4004,-97,-9,15,2853,193,258,2331,0,1598771,16260,26725835,837,97,1577777,38240603,12230884,7704987,5611086,38554461
,,2023-03-13,1236,9,3331,11,-6,16,5408,232,292,1149,0,2920750,34348,43462738,2164,118,2676922,61571337,19467639,12427504,8206804,61647250
,,2023-03-14,951,20,4277,-36,4,25,5049,125,287,2707,0,2921701,34368,43467015,2128,122,2676947,61576386,19467764,12427791,8209511,61647250
,,2023-03-15,840,3,0,-37,0,0,13064,703,1112,8037,0,3551810,39993,50380597,2609,134,3200626,71582292,22919511,14250840,9287360,73926349
,,2023-03-16,791,33,0,2,-7,0,15011,1372,1248,5234,0,4101490,47531,57417374,3107,150,3637927,88837775,28479039,17850143,11170008,91167477
,,2023-03-17,2253,55,18506,16,-15,3605,9719,-1178,-1001,9740,0,2924834,34433,43485521,2124,102,2680552,61600588,19467038,12427520,8226106,61647250
,,2023-03-18,514,3,5004,-38,1,30,4295,132,239,3834,0,1601906,16309,26756953,821,72,1581453,38262441,12230271,7705041,5634343,38554461
,,2023-03-19,460,2,4374,-21,8,27,2699,206,228,2161,0,1602366,16311,26761327,800,80,1581480,38265140,12230477,7705269,5636504,38554461
,,2023-03-20,1262,5,3170,9,7,8,757,-9,48,715,0,2927070,34443,43498069,2074,118,2680617,61608339,19467367,12428035,8232816,61647250
,,2023-03-21,966,12,4581,22,1,18,9809,318,423,2994,0,2928036,34455,43502650,2096,119,2680635,61618148,19467685,12428458,8235810,61647250
,,2023-03-22,494,8,0,12,-2,0,6527,164,310,3435,0,3558178,40082,50416232,2594,128,3204314,71623552,22919401,14251460,9313539,73926349
,,2023-03-23,832,32,0,15,-1,0,13634,1070,1135,5103,0,4108271,47648,57453009,3122,149,3641615,88885215,28479742,17851525,11197990,91167477
,,2023-03-24,2167,61,17333,-66,-2,3488,8884,-1068,-939,8730,0,2931125,34526,43519983,2029,117,2684123,61640334,19466986,12428114,8251272,61647250
,,2023-03-25,466,2,4848,20,-13,20,4227,108,193,3885,0,1605458,16367,26791259,811,76,1585014,38285545,12229805,7705146,5658568,38554461
,,2023-03-26,363,0,4151,-63,4,15,2458,170,159,2052,0,1605821,16367,26795410,748,80,1585029,38288003,12229975,7705305,5660620,38554461
,,2023-03-27,1169,5,3577,37,-4,15,5938,204,205,1123,0,2933123,34533,43532559,2023,104,2684173,61652957,19467468,12428671,8258332,61647250
,,2023-03-28,821,11,4431,-34,3,12,5130,91,240,2768,0,2933944,34544,43536990,1989,107,2684185,61658087,19467559,12428911,8261100,61647250
,,2023-03-29,1207,31,0,-3,14,0,19738,1028,1852,13556,0,3564799,40194,50450572,2472,132,3207864,71676702,22920139,14253455,9348950,73926349
,,2023-03-30,906,33,0,35,4,0,15198,1167,1194,5448,0,4115370,47791,57487349,3048,155,3645165,88946788,28481442,17854429,11235552,91167477
,,2023-03-31,1743,44,16232,-21,-6,2897,8773,-614,-523,7402,0,2936547,34597,43553222,1977,100,2687082,61680767,19467294,12428924,8275631,61647250
,,2023-04-01,446,0,5432,-8,2,25,4153,135,212,3677,0,1608320,16402,26825082,779,71,1587978,38309120,12229830,7705586,5681787,38554461
,,2023-04-02,290,0,3460,-94,-4,8,2167,115,164,1829,0,1608610,16402,26828542,685,67,1587986,38311287,12229945,7705750,5683616,38554461
,,2023-04-03,1121,11,2872,2,6,5,5074,114,205,960,0,2938404,34608,43564986,1877,104,2687120,61692161,19467658,12429505,8282097,61647250
,,2023-04-04,754,11,3567,102,5,5,4864,70,207,3186,0,2939158,34619,43568553,1979,109,2687125,61697025,19467728,12429712,8285283,61647250
,,2023-04-05,819,15,0,-3,4,0,12966,585,933,8763,0,3570421,40277,50482135,2441,138,3210804,71721652,22920740,14254919,9378140,73926349
,,2023-04-06,852,45,0,-11,3,0,18070,788,1085,5559,0,4121395,47917,57518912,3015,165,3648105,89002855,28482635,17856712,11266928,91167477
,,2023-04-07,389,4,0,-12,0,0,8834,-4316,-3581,19319,0,2940378,34641,43568553,1945,120,2687125,61718226,19463674,12426645,8311828,61647250
,,2023-04-08,0,0,0,0,0,0,832,-77,-18,995,0,1609170,16404,26834981,812,80,1587996,38330704,12225800,7702692,5714514,38554461
,,2023-04-09,0,0,0,0,0,0,2410,38,98,2253,0,1609170,16404,26834981,812,80,1587996,38333114,12225838,7702790,5716767,38554461
,,2023-04-10,809,1,0,0,0,0,1971,-9,23,631,0,2941187,34642,43568553,1945,120,2687125,61723439,19463626,12426748,8315707,61647250
,,2023-04-11,337,1,0,0,0,0,2884,-80,21,2898,0,2941524,34643,43568553,1945,120,2687125,61726323,19463546,12426769,8318605,61647250
